id,country,year,month,date,monthly_rainfall_mm,average_monthly_rainfall
301,Zambia,2015,Jan,2015-01-01,229.14,84.43
302,Zambia,2015,Feb,2015-02-01,200.33,84.13
303,Zambia,2015,Mar,2015-03-01,156.11,84.50
304,Zambia,2015,Apr,2015-04-01,48.14,84.28
305,Zambia,2015,May,2015-05-01,5.56,84.26
306,Zambia,2015,Jun,2015-06-01,0.85,84.25
307,Zambia,2015,Jul,2015-07-01,0.19,84.25
308,Zambia,2015,Aug,2015-08-01,0.38,84.24
309,Zambia,2015,Sep,2015-09-01,2.27,84.16
310,Zambia,2015,Oct,2015-10-01,14.24,82.99
311,Zambia,2015,Nov,2015-11-01,101.1,82.02
312,Zambia,2015,Dec,2015-12-01,161.86,76.68
313,Zambia,2016,Jan,2016-01-01,211.95,75.25
314,Zambia,2016,Feb,2016-02-01,172.17,72.90
315,Zambia,2016,Mar,2016-03-01,148.02,72.23
316,Zambia,2016,Apr,2016-04-01,34.3,71.07
317,Zambia,2016,May,2016-05-01,3.33,70.89
318,Zambia,2016,Jun,2016-06-01,0.65,70.87
319,Zambia,2016,Jul,2016-07-01,0.18,70.87
320,Zambia,2016,Aug,2016-08-01,0.17,70.85
321,Zambia,2016,Sep,2016-09-01,2.83,70.90
322,Zambia,2016,Oct,2016-10-01,19.17,71.31
323,Zambia,2016,Nov,2016-11-01,98.67,71.11
324,Zambia,2016,Dec,2016-12-01,205.01,74.70
325,Zambia,2017,Jan,2017-01-01,259.02,78.63
326,Zambia,2017,Feb,2017-02-01,247.6,84.91
327,Zambia,2017,Mar,2017-03-01,169.61,86.71
328,Zambia,2017,Apr,2017-04-01,52.28,88.21
329,Zambia,2017,May,2017-05-01,15.83,89.25
330,Zambia,2017,Jun,2017-06-01,0.48,89.24
331,Zambia,2017,Jul,2017-07-01,0.16,89.24
332,Zambia,2017,Aug,2017-08-01,0.32,89.25
333,Zambia,2017,Sep,2017-09-01,2.08,89.19
334,Zambia,2017,Oct,2017-10-01,27.96,89.92
335,Zambia,2017,Nov,2017-11-01,113.15,91.13
336,Zambia,2017,Dec,2017-12-01,229.21,93.14
337,Zambia,2018,Jan,2018-01-01,229.53,90.68
338,Zambia,2018,Feb,2018-02-01,207.13,87.31
339,Zambia,2018,Mar,2018-03-01,158.99,86.43
340,Zambia,2018,Apr,2018-04-01,49.82,86.22
341,Zambia,2018,May,2018-05-01,16.92,86.31
342,Zambia,2018,Jun,2018-06-01,0.77,86.34
343,Zambia,2018,Jul,2018-07-01,0.22,86.34
344,Zambia,2018,Aug,2018-08-01,0.36,86.35
345,Zambia,2018,Sep,2018-09-01,3.11,86.43
346,Zambia,2018,Oct,2018-10-01,25.01,86.19
347,Zambia,2018,Nov,2018-11-01,112.22,86.11
348,Zambia,2018,Dec,2018-12-01,228.17,86.02
349,Zambia,2019,Jan,2019-01-01,233.53,86.35
350,Zambia,2019,Feb,2019-02-01,208.89,86.50
351,Zambia,2019,Mar,2019-03-01,163.52,86.88
352,Zambia,2019,Apr,2019-04-01,49.7,86.87
353,Zambia,2019,May,2019-05-01,5.72,85.94
354,Zambia,2019,Jun,2019-06-01,0.7,85.93
355,Zambia,2019,Jul,2019-07-01,0.2,85.93
356,Zambia,2019,Aug,2019-08-01,0.43,85.93
357,Zambia,2019,Sep,2019-09-01,2.78,85.91
358,Zambia,2019,Oct,2019-10-01,24.52,85.87
359,Zambia,2019,Nov,2019-11-01,106.53,85.39
360,Zambia,2019,Dec,2019-12-01,214.19,84.23
361,Zambia,2020,Jan,2020-01-01,231.93,84.09
362,Zambia,2020,Feb,2020-02-01,220.93,85.10
363,Zambia,2020,Mar,2020-03-01,161.69,84.94
364,Zambia,2020,Apr,2020-04-01,48.07,84.81
365,Zambia,2020,May,2020-05-01,5.21,84.77
366,Zambia,2020,Jun,2020-06-01,0.97,84.79
367,Zambia,2020,Jul,2020-07-01,0.24,84.79
368,Zambia,2020,Aug,2020-08-01,0.37,84.79
369,Zambia,2020,Sep,2020-09-01,3.11,84.81
370,Zambia,2020,Oct,2020-10-01,27.77,85.08
371,Zambia,2020,Nov,2020-11-01,109.88,85.36
372,Zambia,2020,Dec,2020-12-01,224.41,86.22
373,Zambia,2021,Jan,2021-01-01,228.66,85.94
374,Zambia,2021,Feb,2021-02-01,202.53,84.41
375,Zambia,2021,Mar,2021-03-01,160.66,84.32
376,Zambia,2021,Apr,2021-04-01,48.01,84.32
377,Zambia,2021,May,2021-05-01,5.19,84.32
378,Zambia,2021,Jun,2021-06-01,0.82,84.30
379,Zambia,2021,Jul,2021-07-01,0.2,84.30
380,Zambia,2021,Aug,2021-08-01,0.32,84.30
381,Zambia,2021,Sep,2021-09-01,2.79,84.27
382,Zambia,2021,Oct,2021-10-01,26.69,84.18
383,Zambia,2021,Nov,2021-11-01,116.14,84.70
384,Zambia,2021,Dec,2021-12-01,211.62,83.64
1,Zimbabwe,1990,Jan,1990-01-01,244.73,
2,Zimbabwe,1990,Feb,1990-02-01,136.32,
3,Zimbabwe,1990,Mar,1990-03-01,40.6,
4,Zimbabwe,1990,Apr,1990-04-01,45.26,
5,Zimbabwe,1990,May,1990-05-01,2.72,
6,Zimbabwe,1990,Jun,1990-06-01,1.63,
7,Zimbabwe,1990,Jul,1990-07-01,0.12,
8,Zimbabwe,1990,Aug,1990-08-01,1.61,
9,Zimbabwe,1990,Sep,1990-09-01,2.01,
10,Zimbabwe,1990,Oct,1990-10-01,11.65,
11,Zimbabwe,1990,Nov,1990-11-01,58.44,
12,Zimbabwe,1990,Dec,1990-12-01,121.56,55.55
13,Zimbabwe,1991,Jan,1991-01-01,125.93,45.65
14,Zimbabwe,1991,Feb,1991-02-01,119.78,44.28
15,Zimbabwe,1991,Mar,1991-03-01,111.14,50.15
16,Zimbabwe,1991,Apr,1991-04-01,10.1,47.22
17,Zimbabwe,1991,May,1991-05-01,3.13,47.26
18,Zimbabwe,1991,Jun,1991-06-01,0.27,47.15
19,Zimbabwe,1991,Jul,1991-07-01,0.27,47.16
20,Zimbabwe,1991,Aug,1991-08-01,0.79,47.09
21,Zimbabwe,1991,Sep,1991-09-01,6.17,47.44
22,Zimbabwe,1991,Oct,1991-10-01,14.36,47.66
23,Zimbabwe,1991,Nov,1991-11-01,61.68,47.93
24,Zimbabwe,1991,Dec,1991-12-01,92.64,45.52
25,Zimbabwe,1992,Jan,1992-01-01,89.77,42.51
26,Zimbabwe,1992,Feb,1992-02-01,22.1,34.37
27,Zimbabwe,1992,Mar,1992-03-01,75.39,31.39
28,Zimbabwe,1992,Apr,1992-04-01,17.62,32.02
29,Zimbabwe,1992,May,1992-05-01,1.02,31.84
30,Zimbabwe,1992,Jun,1992-06-01,1.08,31.91
31,Zimbabwe,1992,Jul,1992-07-01,0.19,31.90
32,Zimbabwe,1992,Aug,1992-08-01,0.48,31.88
33,Zimbabwe,1992,Sep,1992-09-01,0.74,31.42
34,Zimbabwe,1992,Oct,1992-10-01,12.45,31.26
35,Zimbabwe,1992,Nov,1992-11-01,75.07,32.38
36,Zimbabwe,1992,Dec,1992-12-01,184.37,40.02
37,Zimbabwe,1993,Jan,1993-01-01,137.73,44.02
38,Zimbabwe,1993,Feb,1993-02-01,177.49,56.97
39,Zimbabwe,1993,Mar,1993-03-01,65.62,56.16
40,Zimbabwe,1993,Apr,1993-04-01,29.09,57.11
41,Zimbabwe,1993,May,1993-05-01,1.51,57.15
42,Zimbabwe,1993,Jun,1993-06-01,2.29,57.25
43,Zimbabwe,1993,Jul,1993-07-01,4.49,57.61
44,Zimbabwe,1993,Aug,1993-08-01,2.06,57.74
45,Zimbabwe,1993,Sep,1993-09-01,7.01,58.27
46,Zimbabwe,1993,Oct,1993-10-01,10.36,58.09
47,Zimbabwe,1993,Nov,1993-11-01,145.52,63.96
48,Zimbabwe,1993,Dec,1993-12-01,118.85,58.50
49,Zimbabwe,1994,Jan,1994-01-01,166.27,60.88
50,Zimbabwe,1994,Feb,1994-02-01,84.35,53.12
51,Zimbabwe,1994,Mar,1994-03-01,15.89,48.97
52,Zimbabwe,1994,Apr,1994-04-01,10.09,47.39
53,Zimbabwe,1994,May,1994-05-01,2.27,47.45
54,Zimbabwe,1994,Jun,1994-06-01,0.8,47.33
55,Zimbabwe,1994,Jul,1994-07-01,0.38,46.99
56,Zimbabwe,1994,Aug,1994-08-01,1.28,46.92
57,Zimbabwe,1994,Sep,1994-09-01,3.08,46.60
58,Zimbabwe,1994,Oct,1994-10-01,44.69,49.46
59,Zimbabwe,1994,Nov,1994-11-01,23.41,39.28
60,Zimbabwe,1994,Dec,1994-12-01,136.78,40.77
61,Zimbabwe,1995,Jan,1995-01-01,98.96,35.17
62,Zimbabwe,1995,Feb,1995-02-01,81.14,34.90
63,Zimbabwe,1995,Mar,1995-03-01,47.05,37.49
64,Zimbabwe,1995,Apr,1995-04-01,14.46,37.86
65,Zimbabwe,1995,May,1995-05-01,9.17,38.43
66,Zimbabwe,1995,Jun,1995-06-01,0.8,38.43
67,Zimbabwe,1995,Jul,1995-07-01,1.98,38.57
68,Zimbabwe,1995,Aug,1995-08-01,2.82,38.70
69,Zimbabwe,1995,Sep,1995-09-01,1.46,38.56
70,Zimbabwe,1995,Oct,1995-10-01,19.82,36.49
71,Zimbabwe,1995,Nov,1995-11-01,62.37,39.73
72,Zimbabwe,1995,Dec,1995-12-01,136.64,39.72
73,Zimbabwe,1996,Jan,1996-01-01,293.07,55.90
74,Zimbabwe,1996,Feb,1996-02-01,144.86,61.21
75,Zimbabwe,1996,Mar,1996-03-01,46.15,61.13
76,Zimbabwe,1996,Apr,1996-04-01,12.23,60.95
77,Zimbabwe,1996,May,1996-05-01,8.09,60.86
78,Zimbabwe,1996,Jun,1996-06-01,2,60.96
79,Zimbabwe,1996,Jul,1996-07-01,3.13,61.05
80,Zimbabwe,1996,Aug,1996-08-01,1.38,60.93
81,Zimbabwe,1996,Sep,1996-09-01,1.59,60.94
82,Zimbabwe,1996,Oct,1996-10-01,5.59,59.76
83,Zimbabwe,1996,Nov,1996-11-01,104.42,63.26
84,Zimbabwe,1996,Dec,1996-12-01,115.41,61.49
85,Zimbabwe,1997,Jan,1997-01-01,301.67,62.21
86,Zimbabwe,1997,Feb,1997-02-01,144.19,62.15
87,Zimbabwe,1997,Mar,1997-03-01,129.83,69.13
88,Zimbabwe,1997,Apr,1997-04-01,62.98,73.36
89,Zimbabwe,1997,May,1997-05-01,1.99,72.85
90,Zimbabwe,1997,Jun,1997-06-01,0.72,72.74
91,Zimbabwe,1997,Jul,1997-07-01,3.38,72.76
92,Zimbabwe,1997,Aug,1997-08-01,0.69,72.71
93,Zimbabwe,1997,Sep,1997-09-01,16.12,73.92
94,Zimbabwe,1997,Oct,1997-10-01,21.35,75.23
95,Zimbabwe,1997,Nov,1997-11-01,78.3,73.05
96,Zimbabwe,1997,Dec,1997-12-01,77.01,69.85
97,Zimbabwe,1998,Jan,1998-01-01,251.82,65.70
98,Zimbabwe,1998,Feb,1998-02-01,64.68,59.07
99,Zimbabwe,1998,Mar,1998-03-01,70.8,54.15
100,Zimbabwe,1998,Apr,1998-04-01,8.57,49.62
101,Zimbabwe,1998,May,1998-05-01,0.33,49.48
102,Zimbabwe,1998,Jun,1998-06-01,0.86,49.49
103,Zimbabwe,1998,Jul,1998-07-01,1.67,49.35
104,Zimbabwe,1998,Aug,1998-08-01,1.02,49.38
105,Zimbabwe,1998,Sep,1998-09-01,2.17,48.22
106,Zimbabwe,1998,Oct,1998-10-01,9.43,47.22
107,Zimbabwe,1998,Nov,1998-11-01,109.48,49.82
108,Zimbabwe,1998,Dec,1998-12-01,178.66,58.29
109,Zimbabwe,1999,Jan,1999-01-01,212.33,55.00
110,Zimbabwe,1999,Feb,1999-02-01,177.79,64.43
111,Zimbabwe,1999,Mar,1999-03-01,83.77,65.51
112,Zimbabwe,1999,Apr,1999-04-01,11.91,65.79
113,Zimbabwe,1999,May,1999-05-01,2.19,65.94
114,Zimbabwe,1999,Jun,1999-06-01,2.25,66.06
115,Zimbabwe,1999,Jul,1999-07-01,4.25,66.27
116,Zimbabwe,1999,Aug,1999-08-01,5.45,66.64
117,Zimbabwe,1999,Sep,1999-09-01,4.02,66.79
118,Zimbabwe,1999,Oct,1999-10-01,19,67.59
119,Zimbabwe,1999,Nov,1999-11-01,111.22,67.74
120,Zimbabwe,1999,Dec,1999-12-01,84.36,59.88
121,Zimbabwe,2000,Jan,2000-01-01,215.05,60.11
122,Zimbabwe,2000,Feb,2000-02-01,222.51,63.83
123,Zimbabwe,2000,Mar,2000-03-01,133.91,68.01
124,Zimbabwe,2000,Apr,2000-04-01,41.32,70.46
125,Zimbabwe,2000,May,2000-05-01,14.47,71.48
126,Zimbabwe,2000,Jun,2000-06-01,16.09,72.64
127,Zimbabwe,2000,Jul,2000-07-01,4.28,72.64
128,Zimbabwe,2000,Aug,2000-08-01,0.83,72.26
129,Zimbabwe,2000,Sep,2000-09-01,2.35,72.12
130,Zimbabwe,2000,Oct,2000-10-01,17.88,72.02
131,Zimbabwe,2000,Nov,2000-11-01,115.66,72.39
132,Zimbabwe,2000,Dec,2000-12-01,127.9,76.02
133,Zimbabwe,2001,Jan,2001-01-01,90.38,65.63
134,Zimbabwe,2001,Feb,2001-02-01,294.9,71.66
135,Zimbabwe,2001,Mar,2001-03-01,156.48,73.55
136,Zimbabwe,2001,Apr,2001-04-01,18.89,71.68
137,Zimbabwe,2001,May,2001-05-01,5.2,70.90
138,Zimbabwe,2001,Jun,2001-06-01,3.91,69.89
139,Zimbabwe,2001,Jul,2001-07-01,7.33,70.14
140,Zimbabwe,2001,Aug,2001-08-01,1.12,70.17
141,Zimbabwe,2001,Sep,2001-09-01,10.15,70.82
142,Zimbabwe,2001,Oct,2001-10-01,14.28,70.52
143,Zimbabwe,2001,Nov,2001-11-01,120.76,70.94
144,Zimbabwe,2001,Dec,2001-12-01,171.51,74.58
145,Zimbabwe,2002,Jan,2002-01-01,74.56,73.26
146,Zimbabwe,2002,Feb,2002-02-01,37.17,51.78
147,Zimbabwe,2002,Mar,2002-03-01,35.72,41.72
148,Zimbabwe,2002,Apr,2002-04-01,71.1,46.07
149,Zimbabwe,2002,May,2002-05-01,0.79,45.70
150,Zimbabwe,2002,Jun,2002-06-01,14.56,46.59
151,Zimbabwe,2002,Jul,2002-07-01,2.17,46.16
152,Zimbabwe,2002,Aug,2002-08-01,0.74,46.13
153,Zimbabwe,2002,Sep,2002-09-01,9.45,46.07
154,Zimbabwe,2002,Oct,2002-10-01,40.56,48.26
155,Zimbabwe,2002,Nov,2002-11-01,52.18,42.54
156,Zimbabwe,2002,Dec,2002-12-01,108.14,37.26
157,Zimbabwe,2003,Jan,2003-01-01,101.61,39.52
158,Zimbabwe,2003,Feb,2003-02-01,121.79,46.57
159,Zimbabwe,2003,Mar,2003-03-01,154.48,56.46
160,Zimbabwe,2003,Apr,2003-04-01,8.21,51.22
161,Zimbabwe,2003,May,2003-05-01,7.21,51.76
162,Zimbabwe,2003,Jun,2003-06-01,21.14,52.31
163,Zimbabwe,2003,Jul,2003-07-01,1.24,52.23
164,Zimbabwe,2003,Aug,2003-08-01,0.2,52.18
165,Zimbabwe,2003,Sep,2003-09-01,4.99,51.81
166,Zimbabwe,2003,Oct,2003-10-01,47.44,52.39
167,Zimbabwe,2003,Nov,2003-11-01,58.18,52.89
168,Zimbabwe,2003,Dec,2003-12-01,89.98,51.37
169,Zimbabwe,2004,Jan,2004-01-01,191.33,58.85
170,Zimbabwe,2004,Feb,2004-02-01,135.61,60.00
171,Zimbabwe,2004,Mar,2004-03-01,167.69,61.10
172,Zimbabwe,2004,Apr,2004-04-01,32.05,63.09
173,Zimbabwe,2004,May,2004-05-01,0.84,62.56
174,Zimbabwe,2004,Jun,2004-06-01,1.29,60.90
175,Zimbabwe,2004,Jul,2004-07-01,3.27,61.07
176,Zimbabwe,2004,Aug,2004-08-01,0.36,61.09
177,Zimbabwe,2004,Sep,2004-09-01,3.8,60.99
178,Zimbabwe,2004,Oct,2004-10-01,39,60.28
179,Zimbabwe,2004,Nov,2004-11-01,45.69,59.24
180,Zimbabwe,2004,Dec,2004-12-01,159.55,65.04
181,Zimbabwe,2005,Jan,2005-01-01,138.59,60.65
182,Zimbabwe,2005,Feb,2005-02-01,81.54,56.14
183,Zimbabwe,2005,Mar,2005-03-01,56.23,46.85
184,Zimbabwe,2005,Apr,2005-04-01,9.11,44.94
185,Zimbabwe,2005,May,2005-05-01,1.73,45.01
186,Zimbabwe,2005,Jun,2005-06-01,2.69,45.13
187,Zimbabwe,2005,Jul,2005-07-01,3.3,45.13
188,Zimbabwe,2005,Aug,2005-08-01,0.05,45.11
189,Zimbabwe,2005,Sep,2005-09-01,1.88,44.95
190,Zimbabwe,2005,Oct,2005-10-01,1.82,41.85
191,Zimbabwe,2005,Nov,2005-11-01,80.16,44.72
192,Zimbabwe,2005,Dec,2005-12-01,231.93,50.75
193,Zimbabwe,2006,Jan,2006-01-01,169.24,53.31
194,Zimbabwe,2006,Feb,2006-02-01,160.17,59.86
195,Zimbabwe,2006,Mar,2006-03-01,122.16,65.35
196,Zimbabwe,2006,Apr,2006-04-01,27.9,66.92
197,Zimbabwe,2006,May,2006-05-01,4.45,67.15
198,Zimbabwe,2006,Jun,2006-06-01,6.04,67.43
199,Zimbabwe,2006,Jul,2006-07-01,0.53,67.19
200,Zimbabwe,2006,Aug,2006-08-01,0.94,67.27
201,Zimbabwe,2006,Sep,2006-09-01,3.45,67.40
202,Zimbabwe,2006,Oct,2006-10-01,22.72,69.14
203,Zimbabwe,2006,Nov,2006-11-01,103.45,71.08
204,Zimbabwe,2006,Dec,2006-12-01,134.86,62.99
205,Zimbabwe,2007,Jan,2007-01-01,148,61.22
206,Zimbabwe,2007,Feb,2007-02-01,93.11,55.63
207,Zimbabwe,2007,Mar,2007-03-01,65.65,50.93
208,Zimbabwe,2007,Apr,2007-04-01,37.24,51.70
209,Zimbabwe,2007,May,2007-05-01,1.67,51.47
210,Zimbabwe,2007,Jun,2007-06-01,4.91,51.38
211,Zimbabwe,2007,Jul,2007-07-01,0.16,51.35
212,Zimbabwe,2007,Aug,2007-08-01,1.8,51.42
213,Zimbabwe,2007,Sep,2007-09-01,12.87,52.20
214,Zimbabwe,2007,Oct,2007-10-01,17.39,51.76
215,Zimbabwe,2007,Nov,2007-11-01,126.04,53.64
216,Zimbabwe,2007,Dec,2007-12-01,199.07,58.99
217,Zimbabwe,2008,Jan,2008-01-01,244.63,67.05
218,Zimbabwe,2008,Feb,2008-02-01,39.54,62.58
219,Zimbabwe,2008,Mar,2008-03-01,61.15,62.21
220,Zimbabwe,2008,Apr,2008-04-01,13.06,60.19
221,Zimbabwe,2008,May,2008-05-01,3.47,60.34
222,Zimbabwe,2008,Jun,2008-06-01,0.21,59.95
223,Zimbabwe,2008,Jul,2008-07-01,0.73,60.00
224,Zimbabwe,2008,Aug,2008-08-01,2.89,60.09
225,Zimbabwe,2008,Sep,2008-09-01,2.52,59.23
226,Zimbabwe,2008,Oct,2008-10-01,4.18,58.12
227,Zimbabwe,2008,Nov,2008-11-01,94.54,55.50
228,Zimbabwe,2008,Dec,2008-12-01,131.22,49.85
229,Zimbabwe,2009,Jan,2009-01-01,167.46,43.41
230,Zimbabwe,2009,Feb,2009-02-01,109.13,49.21
231,Zimbabwe,2009,Mar,2009-03-01,96.62,52.17
232,Zimbabwe,2009,Apr,2009-04-01,9.07,51.84
233,Zimbabwe,2009,May,2009-05-01,23.02,53.47
234,Zimbabwe,2009,Jun,2009-06-01,2.92,53.69
235,Zimbabwe,2009,Jul,2009-07-01,3.17,53.90
236,Zimbabwe,2009,Aug,2009-08-01,1.14,53.75
237,Zimbabwe,2009,Sep,2009-09-01,3.32,53.82
238,Zimbabwe,2009,Oct,2009-10-01,15.6,54.77
239,Zimbabwe,2009,Nov,2009-11-01,113.55,56.35
240,Zimbabwe,2009,Dec,2009-12-01,134.14,56.60
241,Zimbabwe,2010,Jan,2010-01-01,137.46,54.10
242,Zimbabwe,2010,Feb,2010-02-01,140.9,56.74
243,Zimbabwe,2010,Mar,2010-03-01,88.62,56.08
244,Zimbabwe,2010,Apr,2010-04-01,55.26,59.93
245,Zimbabwe,2010,May,2010-05-01,12.24,59.03
246,Zimbabwe,2010,Jun,2010-06-01,0.83,58.85
247,Zimbabwe,2010,Jul,2010-07-01,2.1,58.76
248,Zimbabwe,2010,Aug,2010-08-01,0.72,58.73
249,Zimbabwe,2010,Sep,2010-09-01,1.1,58.54
250,Zimbabwe,2010,Oct,2010-10-01,10.91,58.15
251,Zimbabwe,2010,Nov,2010-11-01,101.4,57.14
252,Zimbabwe,2010,Dec,2010-12-01,167.19,59.89
253,Zimbabwe,2011,Jan,2011-01-01,235.76,68.09
254,Zimbabwe,2011,Feb,2011-02-01,100.57,64.73
255,Zimbabwe,2011,Mar,2011-03-01,43.19,60.94
256,Zimbabwe,2011,Apr,2011-04-01,45.54,60.13
257,Zimbabwe,2011,May,2011-05-01,5.34,59.55
258,Zimbabwe,2011,Jun,2011-06-01,3.85,59.81
259,Zimbabwe,2011,Jul,2011-07-01,0.52,59.67
260,Zimbabwe,2011,Aug,2011-08-01,1.45,59.74
261,Zimbabwe,2011,Sep,2011-09-01,2,59.81
262,Zimbabwe,2011,Oct,2011-10-01,37.41,62.02
263,Zimbabwe,2011,Nov,2011-11-01,94.27,61.42
264,Zimbabwe,2011,Dec,2011-12-01,213.27,65.26
265,Zimbabwe,2012,Jan,2012-01-01,112.53,55.00
266,Zimbabwe,2012,Feb,2012-02-01,139.78,58.26
267,Zimbabwe,2012,Mar,2012-03-01,91.97,62.33
268,Zimbabwe,2012,Apr,2012-04-01,34.87,61.44
269,Zimbabwe,2012,May,2012-05-01,4.2,61.34
270,Zimbabwe,2012,Jun,2012-06-01,2.36,61.22
271,Zimbabwe,2012,Jul,2012-07-01,0.18,61.19
272,Zimbabwe,2012,Aug,2012-08-01,0.97,61.15
273,Zimbabwe,2012,Sep,2012-09-01,7.76,61.63
274,Zimbabwe,2012,Oct,2012-10-01,25.01,60.60
275,Zimbabwe,2012,Nov,2012-11-01,42.96,56.32
276,Zimbabwe,2012,Dec,2012-12-01,122.93,48.79
277,Zimbabwe,2013,Jan,2013-01-01,279.58,62.71
278,Zimbabwe,2013,Feb,2013-02-01,86.4,58.27
279,Zimbabwe,2013,Mar,2013-03-01,43.22,54.20
280,Zimbabwe,2013,Apr,2013-04-01,22.27,53.15
281,Zimbabwe,2013,May,2013-05-01,3.51,53.10
282,Zimbabwe,2013,Jun,2013-06-01,2.96,53.15
283,Zimbabwe,2013,Jul,2013-07-01,0.8,53.20
284,Zimbabwe,2013,Aug,2013-08-01,1.17,53.21
285,Zimbabwe,2013,Sep,2013-09-01,4.84,52.97
286,Zimbabwe,2013,Oct,2013-10-01,22.45,52.76
287,Zimbabwe,2013,Nov,2013-11-01,52.32,53.54
288,Zimbabwe,2013,Dec,2013-12-01,140.78,55.03
289,Zimbabwe,2014,Jan,2014-01-01,215.92,49.72
290,Zimbabwe,2014,Feb,2014-02-01,80.51,49.23
291,Zimbabwe,2014,Mar,2014-03-01,41.63,49.10
292,Zimbabwe,2014,Apr,2014-04-01,21.43,49.03
293,Zimbabwe,2014,May,2014-05-01,3.34,49.01
294,Zimbabwe,2014,Jun,2014-06-01,1.56,48.90
295,Zimbabwe,2014,Jul,2014-07-01,1.09,48.92
296,Zimbabwe,2014,Aug,2014-08-01,0.91,48.90
297,Zimbabwe,2014,Sep,2014-09-01,2.97,48.74
298,Zimbabwe,2014,Oct,2014-10-01,12.12,47.88
299,Zimbabwe,2014,Nov,2014-11-01,18.79,45.09
300,Zimbabwe,2014,Dec,2014-12-01,223.91,52.02
301,Zimbabwe,2015,Jan,2015-01-01,77.26,40.46
302,Zimbabwe,2015,Feb,2015-02-01,79.29,40.36
303,Zimbabwe,2015,Mar,2015-03-01,81.6,43.69
304,Zimbabwe,2015,Apr,2015-04-01,44.68,45.63
305,Zimbabwe,2015,May,2015-05-01,1.58,45.48
306,Zimbabwe,2015,Jun,2015-06-01,0.78,45.42
307,Zimbabwe,2015,Jul,2015-07-01,0.62,45.38
308,Zimbabwe,2015,Aug,2015-08-01,0.13,45.31
309,Zimbabwe,2015,Sep,2015-09-01,8.7,45.79
310,Zimbabwe,2015,Oct,2015-10-01,18.17,46.29
311,Zimbabwe,2015,Nov,2015-11-01,52.47,49.10
312,Zimbabwe,2015,Dec,2015-12-01,88.21,37.79
313,Zimbabwe,2016,Jan,2016-01-01,58.45,36.22
314,Zimbabwe,2016,Feb,2016-02-01,77.63,36.09
315,Zimbabwe,2016,Mar,2016-03-01,111.82,38.60
316,Zimbabwe,2016,Apr,2016-04-01,23.14,36.81
317,Zimbabwe,2016,May,2016-05-01,4.55,37.06
318,Zimbabwe,2016,Jun,2016-06-01,3.15,37.25
319,Zimbabwe,2016,Jul,2016-07-01,2.83,37.44
320,Zimbabwe,2016,Aug,2016-08-01,2.72,37.65
321,Zimbabwe,2016,Sep,2016-09-01,2.52,37.14
322,Zimbabwe,2016,Oct,2016-10-01,10.22,36.48
323,Zimbabwe,2016,Nov,2016-11-01,76.01,38.44
324,Zimbabwe,2016,Dec,2016-12-01,157.37,44.20
325,Zimbabwe,2017,Jan,2017-01-01,300.13,64.34
326,Zimbabwe,2017,Feb,2017-02-01,220.77,76.27
327,Zimbabwe,2017,Mar,2017-03-01,65.59,72.42
328,Zimbabwe,2017,Apr,2017-04-01,30.66,73.04
329,Zimbabwe,2017,May,2017-05-01,8.02,73.33
330,Zimbabwe,2017,Jun,2017-06-01,1.1,73.16
331,Zimbabwe,2017,Jul,2017-07-01,0.36,72.96
332,Zimbabwe,2017,Aug,2017-08-01,0.6,72.78
333,Zimbabwe,2017,Sep,2017-09-01,1.22,72.67
334,Zimbabwe,2017,Oct,2017-10-01,28.97,74.23
335,Zimbabwe,2017,Nov,2017-11-01,83.1,74.82
336,Zimbabwe,2017,Dec,2017-12-01,162.95,75.29
337,Zimbabwe,2018,Jan,2018-01-01,117.29,60.05
338,Zimbabwe,2018,Feb,2018-02-01,144.33,53.68
339,Zimbabwe,2018,Mar,2018-03-01,76.89,54.62
340,Zimbabwe,2018,Apr,2018-04-01,34,54.90
341,Zimbabwe,2018,May,2018-05-01,6.98,54.82
342,Zimbabwe,2018,Jun,2018-06-01,2.18,54.91
343,Zimbabwe,2018,Jul,2018-07-01,5.21,55.31
344,Zimbabwe,2018,Aug,2018-08-01,1.5,55.39
345,Zimbabwe,2018,Sep,2018-09-01,5.29,55.72
346,Zimbabwe,2018,Oct,2018-10-01,16.15,54.66
347,Zimbabwe,2018,Nov,2018-11-01,74.43,53.93
348,Zimbabwe,2018,Dec,2018-12-01,150.78,52.92
349,Zimbabwe,2019,Jan,2019-01-01,201.17,59.91
350,Zimbabwe,2019,Feb,2019-02-01,140.87,59.62
351,Zimbabwe,2019,Mar,2019-03-01,106.57,62.09
352,Zimbabwe,2019,Apr,2019-04-01,33.76,62.07
353,Zimbabwe,2019,May,2019-05-01,4.82,61.89
354,Zimbabwe,2019,Jun,2019-06-01,2.88,61.95
355,Zimbabwe,2019,Jul,2019-07-01,0.86,61.59
356,Zimbabwe,2019,Aug,2019-08-01,1.93,61.63
357,Zimbabwe,2019,Sep,2019-09-01,7.78,61.83
358,Zimbabwe,2019,Oct,2019-10-01,16.73,61.88
359,Zimbabwe,2019,Nov,2019-11-01,81.07,62.44
360,Zimbabwe,2019,Dec,2019-12-01,132.86,60.94
361,Zimbabwe,2020,Jan,2020-01-01,172.46,58.55
362,Zimbabwe,2020,Feb,2020-02-01,147.68,59.12
363,Zimbabwe,2020,Mar,2020-03-01,56.42,54.94
364,Zimbabwe,2020,Apr,2020-04-01,33.41,54.91
